SOURCE,TARGET,SENTIMENT_SCORE,SENTIMENT
1,8,0.3171939551830292,positivo
1,11,0.3171939551830292,positivo
1,5,0.2372484058141708,negativo
1,12,0.2372484058141708,negativo
1,7,0.2372484058141708,negativo
1,2,0.2372484058141708,negativo
1,3,0.2372484058141708,negativo
1,4,0.2372484058141708,negativo
1,10,0.2372484058141708,negativo
1,8,0.2372484058141708,negativo
1,11,0.2372484058141708,negativo
8,5,0.4599935412406921,positivo
8,12,0.4599935412406921,positivo
8,7,0.4599935412406921,positivo
8,2,0.4599935412406921,positivo
8,3,0.4599935412406921,positivo
8,4,0.4599935412406921,positivo
8,10,0.4599935412406921,positivo
8,11,0.4599935412406921,positivo
8,1,0.4599935412406921,positivo
1,5,0.4089460968971252,positivo
1,12,0.4089460968971252,positivo
1,7,0.4089460968971252,positivo
1,2,0.4089460968971252,positivo
1,3,0.4089460968971252,positivo
1,4,0.4089460968971252,positivo
1,10,0.4089460968971252,positivo
1,8,0.4089460968971252,positivo
1,11,0.4089460968971252,positivo
1,5,0.4305330812931061,positivo
1,12,0.4305330812931061,positivo
1,7,0.4305330812931061,positivo
1,2,0.4305330812931061,positivo
1,3,0.4305330812931061,positivo
1,4,0.4305330812931061,positivo
1,10,0.4305330812931061,positivo
1,8,0.4305330812931061,positivo
1,11,0.4305330812931061,positivo
1,5,0.334789901971817,positivo
1,12,0.334789901971817,positivo
1,7,0.334789901971817,positivo
1,2,0.334789901971817,positivo
1,3,0.334789901971817,positivo
1,4,0.334789901971817,positivo
1,10,0.334789901971817,positivo
1,8,0.334789901971817,positivo
1,11,0.334789901971817,positivo
1,5,0.3394992649555206,positivo
1,12,0.3394992649555206,positivo
1,7,0.3394992649555206,positivo
1,2,0.3394992649555206,positivo
1,3,0.3394992649555206,positivo
1,4,0.3394992649555206,positivo
1,10,0.3394992649555206,positivo
1,8,0.3394992649555206,positivo
1,11,0.3394992649555206,positivo
1,5,0.5530818700790405,positivo
1,12,0.5530818700790405,positivo
1,7,0.5530818700790405,positivo
1,2,0.5530818700790405,positivo
1,3,0.5530818700790405,positivo
1,4,0.5530818700790405,positivo
1,10,0.5530818700790405,positivo
1,8,0.5530818700790405,positivo
1,11,0.5530818700790405,positivo
11,5,0.257966935634613,neutro
11,12,0.257966935634613,neutro
11,7,0.257966935634613,neutro
11,2,0.257966935634613,neutro
11,3,0.257966935634613,neutro
11,4,0.257966935634613,neutro
11,10,0.257966935634613,neutro
11,8,0.257966935634613,neutro
11,1,0.257966935634613,neutro
11,5,0.2610477209091187,positivo
11,12,0.2610477209091187,positivo
11,7,0.2610477209091187,positivo
11,2,0.2610477209091187,positivo
11,3,0.2610477209091187,positivo
11,4,0.2610477209091187,positivo
11,10,0.2610477209091187,positivo
11,8,0.2610477209091187,positivo
11,1,0.2610477209091187,positivo
12,5,0.2600215375423431,positivo
12,7,0.2600215375423431,positivo
12,2,0.2600215375423431,positivo
12,3,0.2600215375423431,positivo
12,4,0.2600215375423431,positivo
12,10,0.2600215375423431,positivo
12,8,0.2600215375423431,positivo
12,11,0.2600215375423431,positivo
12,1,0.2600215375423431,positivo
10,5,0.3842116296291351,positivo
10,12,0.3842116296291351,positivo
10,7,0.3842116296291351,positivo
10,2,0.3842116296291351,positivo
10,3,0.3842116296291351,positivo
10,4,0.3842116296291351,positivo
10,8,0.3842116296291351,positivo
10,11,0.3842116296291351,positivo
10,1,0.3842116296291351,positivo
1,5,0.4109071493148804,positivo
1,12,0.4109071493148804,positivo
1,7,0.4109071493148804,positivo
1,2,0.4109071493148804,positivo
1,3,0.4109071493148804,positivo
1,4,0.4109071493148804,positivo
1,10,0.4109071493148804,positivo
1,8,0.4109071493148804,positivo
1,11,0.4109071493148804,positivo
1,5,0.3379063606262207,positivo
1,12,0.3379063606262207,positivo
1,7,0.3379063606262207,positivo
1,2,0.3379063606262207,positivo
1,3,0.3379063606262207,positivo
1,4,0.3379063606262207,positivo
1,10,0.3379063606262207,positivo
1,8,0.3379063606262207,positivo
1,11,0.3379063606262207,positivo
1,5,0.3921633958816528,positivo
1,12,0.3921633958816528,positivo
1,7,0.3921633958816528,positivo
1,2,0.3921633958816528,positivo
1,3,0.3921633958816528,positivo
1,4,0.3921633958816528,positivo
1,10,0.3921633958816528,positivo
1,8,0.3921633958816528,positivo
1,11,0.3921633958816528,positivo
1,5,0.4602027535438538,positivo
1,12,0.4602027535438538,positivo
1,7,0.4602027535438538,positivo
1,2,0.4602027535438538,positivo
1,3,0.4602027535438538,positivo
1,4,0.4602027535438538,positivo
1,10,0.4602027535438538,positivo
1,8,0.4602027535438538,positivo
1,11,0.4602027535438538,positivo
11,5,0.2771792709827423,neutro
11,12,0.2771792709827423,neutro
11,7,0.2771792709827423,neutro
11,2,0.2771792709827423,neutro
11,3,0.2771792709827423,neutro
11,4,0.2771792709827423,neutro
11,10,0.2771792709827423,neutro
11,8,0.2771792709827423,neutro
11,1,0.2771792709827423,neutro
11,5,0.257966935634613,neutro
11,12,0.257966935634613,neutro
11,7,0.257966935634613,neutro
11,2,0.257966935634613,neutro
11,3,0.257966935634613,neutro
11,4,0.257966935634613,neutro
11,10,0.257966935634613,neutro
11,8,0.257966935634613,neutro
11,1,0.257966935634613,neutro
10,5,0.2425346225500107,positivo
10,12,0.2425346225500107,positivo
10,7,0.2425346225500107,positivo
10,2,0.2425346225500107,positivo
10,3,0.2425346225500107,positivo
10,4,0.2425346225500107,positivo
10,8,0.2425346225500107,positivo
10,11,0.2425346225500107,positivo
10,1,0.2425346225500107,positivo
12,5,0.4737997651100159,negativo
12,7,0.4737997651100159,negativo
12,2,0.4737997651100159,negativo
12,3,0.4737997651100159,negativo
12,4,0.4737997651100159,negativo
12,10,0.4737997651100159,negativo
12,8,0.4737997651100159,negativo
12,11,0.4737997651100159,negativo
12,1,0.4737997651100159,negativo
8,5,0.4733480513095856,positivo
8,12,0.4733480513095856,positivo
8,7,0.4733480513095856,positivo
8,2,0.4733480513095856,positivo
8,3,0.4733480513095856,positivo
8,4,0.4733480513095856,positivo
8,10,0.4733480513095856,positivo
8,11,0.4733480513095856,positivo
8,1,0.4733480513095856,positivo
1,5,0.3000797629356384,negativo
1,12,0.3000797629356384,negativo
1,7,0.3000797629356384,negativo
1,2,0.3000797629356384,negativo
1,3,0.3000797629356384,negativo
1,4,0.3000797629356384,negativo
1,10,0.3000797629356384,negativo
1,8,0.3000797629356384,negativo
1,11,0.3000797629356384,negativo
11,5,0.3106815814971924,positivo
11,12,0.3106815814971924,positivo
11,7,0.3106815814971924,positivo
11,2,0.3106815814971924,positivo
11,3,0.3106815814971924,positivo
11,4,0.3106815814971924,positivo
11,10,0.3106815814971924,positivo
11,8,0.3106815814971924,positivo
11,1,0.3106815814971924,positivo
7,5,0.309731662273407,positivo
7,12,0.309731662273407,positivo
7,2,0.309731662273407,positivo
7,3,0.309731662273407,positivo
7,4,0.309731662273407,positivo
7,10,0.309731662273407,positivo
7,8,0.309731662273407,positivo
7,11,0.309731662273407,positivo
7,1,0.309731662273407,positivo
3,5,0.2462779134511948,neutro
3,12,0.2462779134511948,neutro
3,7,0.2462779134511948,neutro
3,2,0.2462779134511948,neutro
3,4,0.2462779134511948,neutro
3,10,0.2462779134511948,neutro
3,8,0.2462779134511948,neutro
3,11,0.2462779134511948,neutro
3,1,0.2462779134511948,neutro
7,5,0.4153082072734833,positivo
7,12,0.4153082072734833,positivo
7,2,0.4153082072734833,positivo
7,3,0.4153082072734833,positivo
7,4,0.4153082072734833,positivo
7,10,0.4153082072734833,positivo
7,8,0.4153082072734833,positivo
7,11,0.4153082072734833,positivo
7,1,0.4153082072734833,positivo
8,5,0.2231467068195343,positivo
8,12,0.2231467068195343,positivo
8,7,0.2231467068195343,positivo
8,2,0.2231467068195343,positivo
8,3,0.2231467068195343,positivo
8,4,0.2231467068195343,positivo
8,10,0.2231467068195343,positivo
8,11,0.2231467068195343,positivo
8,1,0.2231467068195343,positivo
8,5,0.3275165557861328,positivo
8,12,0.3275165557861328,positivo
8,7,0.3275165557861328,positivo
8,2,0.3275165557861328,positivo
8,3,0.3275165557861328,positivo
8,4,0.3275165557861328,positivo
8,10,0.3275165557861328,positivo
8,11,0.3275165557861328,positivo
8,1,0.3275165557861328,positivo
7,5,0.2390391081571579,neutro
7,12,0.2390391081571579,neutro
7,2,0.2390391081571579,neutro
7,3,0.2390391081571579,neutro
7,4,0.2390391081571579,neutro
7,10,0.2390391081571579,neutro
7,8,0.2390391081571579,neutro
7,11,0.2390391081571579,neutro
7,1,0.2390391081571579,neutro
10,5,0.3842116296291351,positivo
10,12,0.3842116296291351,positivo
10,7,0.3842116296291351,positivo
10,2,0.3842116296291351,positivo
10,3,0.3842116296291351,positivo
10,4,0.3842116296291351,positivo
10,8,0.3842116296291351,positivo
10,11,0.3842116296291351,positivo
10,1,0.3842116296291351,positivo
10,5,0.4265934228897095,positivo
10,12,0.4265934228897095,positivo
10,7,0.4265934228897095,positivo
10,2,0.4265934228897095,positivo
10,3,0.4265934228897095,positivo
10,4,0.4265934228897095,positivo
10,8,0.4265934228897095,positivo
10,11,0.4265934228897095,positivo
10,1,0.4265934228897095,positivo
7,5,0.2390391081571579,neutro
7,12,0.2390391081571579,neutro
7,2,0.2390391081571579,neutro
7,3,0.2390391081571579,neutro
7,4,0.2390391081571579,neutro
7,10,0.2390391081571579,neutro
7,8,0.2390391081571579,neutro
7,11,0.2390391081571579,neutro
7,1,0.2390391081571579,neutro
10,5,0.2153757512569427,positivo
10,12,0.2153757512569427,positivo
10,7,0.2153757512569427,positivo
10,2,0.2153757512569427,positivo
10,3,0.2153757512569427,positivo
10,4,0.2153757512569427,positivo
10,8,0.2153757512569427,positivo
10,11,0.2153757512569427,positivo
10,1,0.2153757512569427,positivo
1,5,0.2956064343452454,negativo
1,12,0.2956064343452454,negativo
1,7,0.2956064343452454,negativo
1,2,0.2956064343452454,negativo
1,3,0.2956064343452454,negativo
1,4,0.2956064343452454,negativo
1,10,0.2956064343452454,negativo
1,8,0.2956064343452454,negativo
1,11,0.2956064343452454,negativo
10,5,0.2153757512569427,positivo
10,12,0.2153757512569427,positivo
10,7,0.2153757512569427,positivo
10,2,0.2153757512569427,positivo
10,3,0.2153757512569427,positivo
10,4,0.2153757512569427,positivo
10,8,0.2153757512569427,positivo
10,11,0.2153757512569427,positivo
10,1,0.2153757512569427,positivo
4,5,0.2606341242790222,positivo
4,12,0.2606341242790222,positivo
4,7,0.2606341242790222,positivo
4,2,0.2606341242790222,positivo
4,3,0.2606341242790222,positivo
4,10,0.2606341242790222,positivo
4,8,0.2606341242790222,positivo
4,11,0.2606341242790222,positivo
4,1,0.2606341242790222,positivo
4,5,0.2661014497280121,positivo
4,12,0.2661014497280121,positivo
4,7,0.2661014497280121,positivo
4,2,0.2661014497280121,positivo
4,3,0.2661014497280121,positivo
4,10,0.2661014497280121,positivo
4,8,0.2661014497280121,positivo
4,11,0.2661014497280121,positivo
4,1,0.2661014497280121,positivo
1,5,0.2318221777677536,negativo
1,12,0.2318221777677536,negativo
1,7,0.2318221777677536,negativo
1,2,0.2318221777677536,negativo
1,3,0.2318221777677536,negativo
1,4,0.2318221777677536,negativo
1,10,0.2318221777677536,negativo
1,8,0.2318221777677536,negativo
1,11,0.2318221777677536,negativo
1,5,0.442884087562561,positivo
1,12,0.442884087562561,positivo
1,7,0.442884087562561,positivo
1,2,0.442884087562561,positivo
1,3,0.442884087562561,positivo
1,4,0.442884087562561,positivo
1,10,0.442884087562561,positivo
1,8,0.442884087562561,positivo
1,11,0.442884087562561,positivo
2,5,0.2669471204280853,neutro
2,12,0.2669471204280853,neutro
2,7,0.2669471204280853,neutro
2,3,0.2669471204280853,neutro
2,4,0.2669471204280853,neutro
2,10,0.2669471204280853,neutro
2,8,0.2669471204280853,neutro
2,11,0.2669471204280853,neutro
2,1,0.2669471204280853,neutro
2,5,0.3413296043872833,negativo
2,12,0.3413296043872833,negativo
2,7,0.3413296043872833,negativo
2,3,0.3413296043872833,negativo
2,4,0.3413296043872833,negativo
2,10,0.3413296043872833,negativo
2,8,0.3413296043872833,negativo
2,11,0.3413296043872833,negativo
2,1,0.3413296043872833,negativo
4,5,0.4360169768333435,positivo
4,12,0.4360169768333435,positivo
4,7,0.4360169768333435,positivo
4,2,0.4360169768333435,positivo
4,3,0.4360169768333435,positivo
4,10,0.4360169768333435,positivo
4,8,0.4360169768333435,positivo
4,11,0.4360169768333435,positivo
4,1,0.4360169768333435,positivo
2,5,0.3569675385951996,negativo
2,12,0.3569675385951996,negativo
2,7,0.3569675385951996,negativo
2,3,0.3569675385951996,negativo
2,4,0.3569675385951996,negativo
2,10,0.3569675385951996,negativo
2,8,0.3569675385951996,negativo
2,11,0.3569675385951996,negativo
2,1,0.3569675385951996,negativo
2,5,0.3615240156650543,negativo
2,12,0.3615240156650543,negativo
2,7,0.3615240156650543,negativo
2,3,0.3615240156650543,negativo
2,4,0.3615240156650543,negativo
2,10,0.3615240156650543,negativo
2,8,0.3615240156650543,negativo
2,11,0.3615240156650543,negativo
2,1,0.3615240156650543,negativo
2,5,0.4937021732330322,negativo
2,12,0.4937021732330322,negativo
2,7,0.4937021732330322,negativo
2,3,0.4937021732330322,negativo
2,4,0.4937021732330322,negativo
2,10,0.4937021732330322,negativo
2,8,0.4937021732330322,negativo
2,11,0.4937021732330322,negativo
2,1,0.4937021732330322,negativo
2,5,0.263397216796875,positivo
2,12,0.263397216796875,positivo
2,7,0.263397216796875,positivo
2,3,0.263397216796875,positivo
2,4,0.263397216796875,positivo
2,10,0.263397216796875,positivo
2,8,0.263397216796875,positivo
2,11,0.263397216796875,positivo
2,1,0.263397216796875,positivo
4,5,0.2555320858955383,positivo
4,12,0.2555320858955383,positivo
4,7,0.2555320858955383,positivo
4,2,0.2555320858955383,positivo
4,3,0.2555320858955383,positivo
4,10,0.2555320858955383,positivo
4,8,0.2555320858955383,positivo
4,11,0.2555320858955383,positivo
4,1,0.2555320858955383,positivo
1,5,0.2444990277290344,neutro
1,12,0.2444990277290344,neutro
1,7,0.2444990277290344,neutro
1,2,0.2444990277290344,neutro
1,3,0.2444990277290344,neutro
1,4,0.2444990277290344,neutro
1,10,0.2444990277290344,neutro
1,8,0.2444990277290344,neutro
1,11,0.2444990277290344,neutro
12,5,0.4119074940681458,negativo
12,7,0.4119074940681458,negativo
12,2,0.4119074940681458,negativo
12,3,0.4119074940681458,negativo
12,4,0.4119074940681458,negativo
12,10,0.4119074940681458,negativo
12,8,0.4119074940681458,negativo
12,11,0.4119074940681458,negativo
12,1,0.4119074940681458,negativo
12,5,0.2556453049182892,positivo
12,7,0.2556453049182892,positivo
12,2,0.2556453049182892,positivo
12,3,0.2556453049182892,positivo
12,4,0.2556453049182892,positivo
12,10,0.2556453049182892,positivo
12,8,0.2556453049182892,positivo
12,11,0.2556453049182892,positivo
12,1,0.2556453049182892,positivo
8,5,0.4250174164772034,negativo
8,12,0.4250174164772034,negativo
8,7,0.4250174164772034,negativo
8,2,0.4250174164772034,negativo
8,3,0.4250174164772034,negativo
8,4,0.4250174164772034,negativo
8,10,0.4250174164772034,negativo
8,11,0.4250174164772034,negativo
8,1,0.4250174164772034,negativo
2,5,0.2764749526977539,positivo
2,12,0.2764749526977539,positivo
2,7,0.2764749526977539,positivo
2,3,0.2764749526977539,positivo
2,4,0.2764749526977539,positivo
2,10,0.2764749526977539,positivo
2,8,0.2764749526977539,positivo
2,11,0.2764749526977539,positivo
2,1,0.2764749526977539,positivo
2,5,0.3508766293525696,positivo
2,12,0.3508766293525696,positivo
2,7,0.3508766293525696,positivo
2,3,0.3508766293525696,positivo
2,4,0.3508766293525696,positivo
2,10,0.3508766293525696,positivo
2,8,0.3508766293525696,positivo
2,11,0.3508766293525696,positivo
2,1,0.3508766293525696,positivo
8,5,0.3098270893096924,positivo
8,12,0.3098270893096924,positivo
8,7,0.3098270893096924,positivo
8,2,0.3098270893096924,positivo
8,3,0.3098270893096924,positivo
8,4,0.3098270893096924,positivo
8,10,0.3098270893096924,positivo
8,11,0.3098270893096924,positivo
8,1,0.3098270893096924,positivo
2,5,0.2978736162185669,neutro
2,12,0.2978736162185669,neutro
2,7,0.2978736162185669,neutro
2,3,0.2978736162185669,neutro
2,4,0.2978736162185669,neutro
2,10,0.2978736162185669,neutro
2,8,0.2978736162185669,neutro
2,11,0.2978736162185669,neutro
2,1,0.2978736162185669,neutro
1,5,0.4874364733695984,positivo
1,12,0.4874364733695984,positivo
1,7,0.4874364733695984,positivo
1,2,0.4874364733695984,positivo
1,3,0.4874364733695984,positivo
1,4,0.4874364733695984,positivo
1,10,0.4874364733695984,positivo
1,8,0.4874364733695984,positivo
1,11,0.4874364733695984,positivo
2,5,0.4694315195083618,neutro
2,12,0.4694315195083618,neutro
2,7,0.4694315195083618,neutro
2,3,0.4694315195083618,neutro
2,4,0.4694315195083618,neutro
2,10,0.4694315195083618,neutro
2,8,0.4694315195083618,neutro
2,11,0.4694315195083618,neutro
2,1,0.4694315195083618,neutro
1,5,0.306950718164444,negativo
1,12,0.306950718164444,negativo
1,7,0.306950718164444,negativo
1,2,0.306950718164444,negativo
1,3,0.306950718164444,negativo
1,4,0.306950718164444,negativo
1,10,0.306950718164444,negativo
1,8,0.306950718164444,negativo
1,11,0.306950718164444,negativo
1,5,0.3444859683513641,positivo
1,12,0.3444859683513641,positivo
1,7,0.3444859683513641,positivo
1,2,0.3444859683513641,positivo
1,3,0.3444859683513641,positivo
1,4,0.3444859683513641,positivo
1,10,0.3444859683513641,positivo
1,8,0.3444859683513641,positivo
1,11,0.3444859683513641,positivo
3,5,0.5293791890144348,positivo
3,12,0.5293791890144348,positivo
3,7,0.5293791890144348,positivo
3,2,0.5293791890144348,positivo
3,4,0.5293791890144348,positivo
3,10,0.5293791890144348,positivo
3,8,0.5293791890144348,positivo
3,11,0.5293791890144348,positivo
3,1,0.5293791890144348,positivo
1,5,0.3145745694637299,negativo
1,12,0.3145745694637299,negativo
1,7,0.3145745694637299,negativo
1,2,0.3145745694637299,negativo
1,3,0.3145745694637299,negativo
1,4,0.3145745694637299,negativo
1,10,0.3145745694637299,negativo
1,8,0.3145745694637299,negativo
1,11,0.3145745694637299,negativo
1,5,0.3232316374778748,neutro
1,12,0.3232316374778748,neutro
1,7,0.3232316374778748,neutro
1,2,0.3232316374778748,neutro
1,3,0.3232316374778748,neutro
1,4,0.3232316374778748,neutro
1,10,0.3232316374778748,neutro
1,8,0.3232316374778748,neutro
1,11,0.3232316374778748,neutro
3,5,0.5277931690216064,positivo
3,12,0.5277931690216064,positivo
3,7,0.5277931690216064,positivo
3,2,0.5277931690216064,positivo
3,4,0.5277931690216064,positivo
3,10,0.5277931690216064,positivo
3,8,0.5277931690216064,positivo
3,11,0.5277931690216064,positivo
3,1,0.5277931690216064,positivo
8,5,0.3528239130973816,negativo
8,12,0.3528239130973816,negativo
8,7,0.3528239130973816,negativo
8,2,0.3528239130973816,negativo
8,3,0.3528239130973816,negativo
8,4,0.3528239130973816,negativo
8,10,0.3528239130973816,negativo
8,11,0.3528239130973816,negativo
8,1,0.3528239130973816,negativo
1,5,0.2159948647022247,positivo
1,12,0.2159948647022247,positivo
1,7,0.2159948647022247,positivo
1,2,0.2159948647022247,positivo
1,3,0.2159948647022247,positivo
1,4,0.2159948647022247,positivo
1,10,0.2159948647022247,positivo
1,8,0.2159948647022247,positivo
1,11,0.2159948647022247,positivo
1,5,0.3044814765453339,positivo
1,12,0.3044814765453339,positivo
1,7,0.3044814765453339,positivo
1,2,0.3044814765453339,positivo
1,3,0.3044814765453339,positivo
1,4,0.3044814765453339,positivo
1,10,0.3044814765453339,positivo
1,8,0.3044814765453339,positivo
1,11,0.3044814765453339,positivo
1,5,0.2223817557096481,negativo
1,12,0.2223817557096481,negativo
1,7,0.2223817557096481,negativo
1,2,0.2223817557096481,negativo
1,3,0.2223817557096481,negativo
1,4,0.2223817557096481,negativo
1,10,0.2223817557096481,negativo
1,8,0.2223817557096481,negativo
1,11,0.2223817557096481,negativo
2,5,0.2976613342761993,positivo
2,12,0.2976613342761993,positivo
2,7,0.2976613342761993,positivo
2,3,0.2976613342761993,positivo
2,4,0.2976613342761993,positivo
2,10,0.2976613342761993,positivo
2,8,0.2976613342761993,positivo
2,11,0.2976613342761993,positivo
2,1,0.2976613342761993,positivo
1,5,0.4056576192378998,positivo
1,12,0.4056576192378998,positivo
1,7,0.4056576192378998,positivo
1,2,0.4056576192378998,positivo
1,3,0.4056576192378998,positivo
1,4,0.4056576192378998,positivo
1,10,0.4056576192378998,positivo
1,8,0.4056576192378998,positivo
1,11,0.4056576192378998,positivo
1,5,0.6676741242408752,positivo
1,12,0.6676741242408752,positivo
1,7,0.6676741242408752,positivo
1,2,0.6676741242408752,positivo
1,3,0.6676741242408752,positivo
1,4,0.6676741242408752,positivo
1,10,0.6676741242408752,positivo
1,8,0.6676741242408752,positivo
1,11,0.6676741242408752,positivo
1,5,0.3384644389152527,positivo
1,12,0.3384644389152527,positivo
1,7,0.3384644389152527,positivo
1,2,0.3384644389152527,positivo
1,3,0.3384644389152527,positivo
1,4,0.3384644389152527,positivo
1,10,0.3384644389152527,positivo
1,8,0.3384644389152527,positivo
1,11,0.3384644389152527,positivo
10,5,0.3853786587715149,positivo
10,12,0.3853786587715149,positivo
10,7,0.3853786587715149,positivo
